text,label
rep. basculante tolva Tolva Tolva,FALLA ESTRUCTURAL
problema direccion Sistema Direccion y Frenos Sistema Direccion,FALLA FUNCIONAL
sin corriente Instr. Electricos y Comp. Control Arranque y Carga,BAJO VOLTAJE
baja carga voltaje Instr. Electricos y Comp. Control Arranque y Carga,BAJO VOLTAJE
desgast. pos 3-5 bailac Neumaticos y Aros Neumaticos,DESGASTE
relleno acite hidraulico Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
toma muestras e aceite Motor Sistema de Lubricacion,MONCON
fuga sistema hyd+control leva Sistema Hidraulico Componentes Hidraulicos,FALLA PALANCA LEVANTE
cod baja pres. aceite motor Motor Sistema de Lubricacion,CODIGO ACTIVO
sep. mecanica pos 5 bailac Neumaticos y Aros Neumaticos,SEPARACION MECANICA
1°peldaño suelto escal. princ Estructura Cabina y Plataforma,FALLA ESTRUCTURAL
rep.escala Estructura Cabina y Plataforma,FALLA ESTRUCTURAL
reparacion escala acceso Estructura Cabina y Plataforma,FALLA ESTRUCTURAL
baja presion ac. motor traser Motor Sistema de Lubricacion,TRASPASO
pmdi300 Mantencion Programada PM,PM DI 300
cod. filtro motor derch error Motor Sistema de Admision y Escape,FALLA CONEXION/AISLAMIENTO
fuga sistema dir. Sistema Direccion y Frenos Sistema Direccion,FUGA
relleno aceite direccion. Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
fuga nitrog.pos. 4-6 Neumaticos y Aros Neumaticos,FUGA
pres. b/b freno + comd freno Sistema Direccion y Frenos Sistema Frenos,ALARMA
alarma presion bomba freno Sistema Direccion y Frenos Sistema Frenos,FALLA VALVULA
alarma flitro motor Motor Sistema de Admision y Escape,ALTA PRESION
alarma bomba freno Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,ALTA PRESION
fuga hidralica Sistema Hidraulico Componentes Hidraulicos,FUGA
air acondicionado Aire Acondicionado Aire Acondicionado,FALLA FUNCIONAL
corte electrico camas Innovaciones Tecnologicas Innovaciones Tecnologicas,CORTO CIRCUITO
baja pot. cod entr.turbo Motor Sistema de Admision y Escape,FALLA SENSOR
elim. fugas hidraulica Sistema Hidraulico Sistema Levante,FUERA DE AJUSTE
red tecnologica Innovaciones Tecnologicas Innovaciones Tecnologicas,PM-NORMALIZAR
fuga v/v pos 1 bailac Neumaticos y Aros Neumaticos,FALLA VALVULA
sin modular Innovaciones Tecnologicas Innovaciones Tecnologicas,MODULAR
muestras diferencial Tren de Potencia Eje Palier y Diferencial,CHEQUEO
muestras aceite diferencial Tren de Potencia Transmision,CHEQUEO
cod bajo nivel direccion Sistema Direccion y Frenos Sistema Direccion,FUGA
prson bomba freno Sistema Direccion y Frenos Sistema Frenos,FALLA SOLENOIDE
cambiopos- 3 desgaste Neumaticos y Aros Neumaticos,PM-NORMALIZAR
cod.comando freno Sistema Direccion y Frenos Sistema Frenos,CORTO CIRCUITO
velocidad alta fan Motor Sistema de Lubricacion,FALLA FAN
cambio bba ref mtr diesel Motor Sistema de Enfriamiento,FUGA
ecm transm. error Instr. Electricos y Comp. Control Sistema de Control de Movimiento,SIN MARCHAS
pinch pos 3-5 bailac Neumaticos y Aros Neumaticos,PINCHADO
no sube vidrio copiloto. Estructura Cabina y Plataforma,TRABADO
flujo de refrigerante Motor Sistema de Enfriamiento,BAJO NIVEL
smartcap tres 60 Innovaciones Tecnologicas Innovaciones Tecnologicas,SMARTCAP
relleno refrierante Motor Sistema de Enfriamiento,BAJO NIVEL
desgaste pos 3/4 bailac Neumaticos y Aros Neumaticos,DESGASTE
fuga pos 3 Neumaticos y Aros Neumaticos,FUGA
presion acople motor bajo Tren de Potencia,BAJO NIVEL
reparacion calefaccion Aire Acondicionado Aire Acondicionado,FUGA
telas cortadas pos 3 Neumaticos y Aros Neumaticos,CORTE
pos 3 bdr Neumaticos y Aros Neumaticos,CORTE
alarma tolva arriba&rep.luces Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,FALLA SENSOR
prueba en ruta Sistema Hidraulico Sistema Levante,FALLA DE COMUNICACION
cambio mang. de refrigeracion Sistema Hidraulico Componentes Hidraulicos,FALLA ELECTRICA
sensor tolva aaroba error Tolva Tolva,JUEGO PASADOR
juego pasador de tolva Tolva Tolva,JUEGO PASADOR
juego pasador tolva Estructura Estructura y Chasis,JUEGO PASADOR
presion aceite diferencial Tren de Potencia Transmision,FALLA SENSOR DE PRESION
evaluac.pos.1 Neumaticos y Aros Neumaticos,CHEQUEO
relleno nitrogeno pos.1y6. Neumaticos y Aros Relleno,BAJA PRESION
rell. de coupling Motor Acoplamiento Motor,BAJO NIVEL
fuga refrig linea calefacc Motor Sistema de Enfriamiento,FUGA
nivel convertidor Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,FALLA ELECTRICA
p alta carter motor delant Motor,ALTA TEMPERATURA
sin luces detrochas Instr. Electricos y Comp. Control Instrumentos Cables y Luces,CORTO CIRCUITO
rell. refrigerante Neumaticos y Aros Neumaticos,PM-NORMALIZAR
rell. neumaticos Mantencion Programada PM,PM PASO 03
cambio acumulador de direccin Mantencion Programada PM,SIN CAUSA DEFINDA
freno traba en falla Sistema Direccion y Frenos Sistema Frenos,CHEQUEO
c/valv. parkeo/ch.linea elect Sistema Direccion y Frenos Sistema Frenos,SIN CAUSA DEFINDA
microfono radio Sistemas de Seguridad Sistema de Seguridad,FALLA INSTRUMENTACION
corte circuito electrico Instr. Electricos y Comp. Control Arranque y Carga,CORTO CIRCUITO
sin apoya brazos izquierdo Estructura Cabina y Plataforma,COMPONENTE FALTANTE
relleno pos3 y 5 Neumaticos y Aros Neumaticos,PM-NORMALIZAR
carga acum dir/fren Sistema Direccion y Frenos Sistema Direccion,BAJA PRESION
cilindro levante Sistema Hidraulico Sistema Levante,TRASPASO
rell ac direccion Sistema Direccion y Frenos Sistema Frenos,BAJO NIVEL
cheq nuematicos Neumaticos y Aros Neumaticos,CHEQUEO
bajo flujo refrig Motor Sistema de Enfriamiento,FUGA
rell. refrugerante Motor Sistema de Enfriamiento,BAJO NIVEL
relleno aceite transmision. Tren de Potencia Transmision,BAJO NIVEL
pernos cortados valvula soft Motor Sistema de Admision y Escape,PERNO CORTADO
relleno pos.5 Neumaticos y Aros Relleno,PM-NORMALIZAR
cod bajo nivel trasmision Tren de Potencia Transmision,CABLEADO INCORRECTO
ch. motor diesel Motor Acoplamiento Motor,TRASPASO
ch. arnes elect,AJUSTE DEFICIENTE
ch. bocina Instr. Electricos y Comp. Control Instrumentos Cables y Luces,DEFECTUOSO
fuga hca. backlog Mantencion Programada PM,BAJO NIVEL
fuga hca. backlog,FUGA
juego pivote tolva Estructura Cabina y Plataforma,JUEGO EXCESIVO
presion acople motor Motor Acoplamiento Motor,BAJA PRESION
fuga ac. direcion x filtro Sistema Direccion y Frenos Sistema Direccion,FUGA
cod. nivel direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
revision fuga direccion. Sistema Direccion y Frenos Sistema Direccion,FUGA
control levante quebrado Instr. Electricos y Comp. Control Sistema de Control de Movimiento,DEFECTUOSO
chequeo p 4-6 3-5 bailac Neumaticos y Aros Neumaticos,CHEQUEO
fuga aceite pos 2 Sistema Hidraulico Componentes Hidraulicos,FUGA
smartrcap Innovaciones Tecnologicas Innovaciones Tecnologicas,MAL IMPUTADA
ch p-3 + rell p-5 bailac Neumaticos y Aros Relleno,CHEQUEO
golpe suspenciones del Sistema Suspension Suspensiones Delanteras,JUEGO EXCESIVO
rell.ac/cupling Motor Acoplamiento Motor,BAJO NIVEL
golpe susp. tolva Sistema Suspension Suspensiones Delanteras,DESCARGADO
c/ manguera pre/lub Motor Sistema de Lubricacion,DESGASTADO
fuga oring pos.1 Neumaticos y Aros Neumaticos,FUGA
fuga ac. mang. refrigeracion Sistema Hidraulico Sistema Levante,FUGA
fuga de aceite hidraulico Sistema Hidraulico Componentes Hidraulicos,FUGA
rell transmision + motor Tren de Potencia Transmision,BAJO NIVEL
fugas hid Sistema Hidraulico Componentes Hidraulicos,FUGA
baja presin.eje diferencial Tren de Potencia Eje Palier y Diferencial,BAJO NIVEL
cambio pos 1-2 Neumaticos y Aros Neumaticos,PM-NORMALIZAR
relleno de aceite cupling Motor Sistema de Lubricacion,BAJO NIVEL
cambio p5 x desg Neumaticos y Aros Neumaticos,PM-NORMALIZAR
presion acople relleno Motor Acoplamiento Motor,BAJO NIVEL
alarma de flujo refrigerante Motor Sistema de Enfriamiento,FUGA
pos 4 relleno Neumaticos y Aros Neumaticos,BAJA PRESION
fuga hid diferencial Tren de Potencia Eje Palier y Diferencial,FUGA
a/c + sellado cabina Aire Acondicionado Aire Acondicionado,FALLA DE HERMETICIDAD
rell.de ac. cupling Motor Acoplamiento Motor,BAJO NIVEL
fuga hca. frenos Mantencion Programada PM,FUGA
rell coupling Motor Sistema de Lubricacion,BAJO NIVEL
purto operador Estructura Cabina y Plataforma,AJUSTE DEFICIENTE
sin tapa coupling Sistema Hidraulico Componentes Hidraulicos,SIN TAPA
alta presion de bomba de dire Sistema Direccion y Frenos Sistema Direccion,CIRCUITO ABIERTO
rell. efrigerante Motor Sistema de Enfriamiento,BAJO NIVEL
sistema volt.bajo Instr. Electricos y Comp. Control Sistema de Control de Movimiento,BAJO VOLTAJE
proced. carga de suspensiones Sistema Suspension Suspensiones Delanteras,BAJO NIVEL
dialisis y cambio de filtros Tren de Potencia Rejillas de Retardo y Ventilador,SATURADO
alarma 3 presion bomba direcc Sistema Direccion y Frenos Sistema Direccion,FUGA
evaluar pos/2 Neumaticos y Aros Neumaticos,CHEQUEO
calibracion trx Mantencion Programada PM,DEFECTUOSO
corte banda pos.3 Neumaticos y Aros Neumaticos,CORTADO
ch.suspensiones SistemaSuspension SuspensionesDelanteras,GOLPE
eval fisura tolva Tolva Tolva,FISURADO
fuga nitrog pos 3 Neumaticos y Aros Neumaticos,FUGA
inst manguera levante Sistema Hidraulico Sistema Levante,FUGA
fuga nitrogeno pos 3 Neumaticos y Aros Neumaticos,FUGA
sin marcha retroceso Tren de Potencia Transmision,DEFECTUOSO
sobre nivel convertidor Tren de Potencia Convertidor de Torque,ALTO NIVEL
cheq. pos 3/5 Neumaticos y Aros Neumaticos,CHEQUEO
evaluar fuga nitrog. pos. tra Neumaticos y Aros Neumaticos,CORTADO
pos/6 fuga de nitrog Neumaticos y Aros Neumaticos,FUGA
suspension del. derecha reven Sistema Suspension Suspensiones Delanteras,BAJA PRESION
temp.diferencial error Tren de Potencia Eje Palier y Diferencial,TEMPERATURA IRREGULAR
entr. turbo error Motor Sistema de Admision y Escape,DEFECTUOSO
c/ parabrisas Estructura Cabina y Plataforma,ACC-INCIDENTE
filtro diferencial Tren de Potencia Eje Palier y Diferencial,SATURADO
falla asiento operador Estructura Estructura y Chasis,AJUSTE DEFICIENTE
soporte sistema affeex Sistema Contra Incendios Sistema Contra Incendios,DEFECTUOSO
bloque relleno aceite 805 ch2 Sistema Hidraulico Componentes Hidraulicos,BAJO NIVEL
lavado exetencion parachoque Estructura Cabina y Plataforma,CONTAMINACION
link inferior izq Sistema Direccion y Frenos Sistema Direccion,PM-CHEQUEO
alarma niverl ac. direccion b Sistema Direccion y Frenos Sistema Direccion,ALARMA
corte de luces Instr. Electricos y Comp. Control Instrumentos Cables y Luces,CORTO CIRCUITO
#much2 no baja tolva Sistema Hidraulico Sistema Levante,ROCE
problema tcs Sistema Direccion y Frenos Sistema Frenos,DEFECTUOSO
se aplica pcs Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,CABLEADO INCORRECTO
aplica pcs Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,CABLEADO INCORRECTO
aplica tcs Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,DESGASTADO
fuga aceite diferencia Tren de Potencia Eje Palier y Diferencial,FUGA
fuga aceite difrrencial Tren de Potencia Eje Palier y Diferencial,FUGA
prepm variab Mantencion Programada PM,PLAN-VARIABILIDAD
reset ecas Sistemas de Seguridad Sistema de Seguridad,DESCONFIGURADO
pos/4 separacion mecanica Neumaticos y Aros Neumaticos,DESGASTADO
c/ cilicndro direccion Sistema Direccion y Frenos Sistema Direccion,PM-CAMBIO
c/cilicndrodireccion SistemaDireccionyFrenos SistemaDireccion,PM-CAMBIO
rep radio comunic Comunicaciones Comunicaciones,FALLA ANTENA
fuga de hmu,FUGA
pm neumaticos Mantencion Programada PM,PM-NORMALIZAR
alarma de baja presion de acu Sistema Direccion y Frenos Sistema Frenos,ALARMA
baja presion acum frenos Sistema Direccion y Frenos Sistema Frenos,ALARMA
amago incendio Estructura Estructura y Chasis,SOLTURA PERNO
reparacion cables electricos Instr. Electricos y Comp. Control Instrumentos Cables y Luces,DEFECTUOSO
fuga ac. motor y tolva en mal Motor Sistema de Lubricacion,FUGA
reparacion tolva Mantencion Programada PM,DAÑADO
codigos electricos Instr. Electricos y Comp. Control Sistema de Control de Movimiento,ALARMA
separacion pos 3.5 Neumaticos y Aros Neumaticos,SEPARACION MECANICA
rell nitrogeno pos 5 Neumaticos y Aros Neumaticos,PM-NORMALIZAR
regulacion de espejo izquierd Estructura Cabina y Plataforma,AJUSTE DEFICIENTE
fuga de aceite del diferencia Tren de Potencia Eje Palier y Diferencial,FUGA
#mu camino pilas n.direccion Sistema Direccion y Frenos Sistema Direccion,BAJO NIVEL
toma de muestra Motor Sistema de Lubricacion,MONCON
#mu se apaga motor y humo Motor Sistema Partida Electrico,DEFECTUOSO
reparacion motor diesel Motor Sistema de Admision y Escape,DEFECTUOSO
cheq. pos/3 hombro se ven las Neumaticos y Aros Neumaticos,DESGASTADO
#mu levantamiento tolva Sistema Hidraulico Sistema Levante,BAJO NIVEL
cheq presiones neumaticos Neumaticos y Aros Neumaticos,CHEQUEO
RELL ACEIT SISTEMA_TRANSMISION,BAJO NIVEL
RELLENO ACEITE SISTEMA_TRANSMISION,BAJO NIVEL
relleno ac transmisio ,BAJO NIVEL
potencia ,
rep. luz de trocha ,FALLA CONEXION/AISLAMIENTO
cambio pos. 5 corte pasado ,CORTE PASADOR
retorque neumat. ,SOLTURA DE PERNO
SISTEMA LEVANTE DIRECCION,FUERA DE AJUSTE
PROBLEMA FRENOS,FALLA FUNCIONAL
BAJA PRESION ACUM.AC.FRENO,FUGA
REP.AIRE ACONDICIONADO,FALLA FUNCIONAL
PROBL.POTENCIA MOTOR,FALLA CONEXION/AISLAMIENTO
CAMARA CAIDA,FALLA FUNCIONAL
FUGA ACEIT MOTOR,FUGA
PROBL A&C,FALLA FUNCIONAL
Sistema de Lubricacion,BAJO NIVEL
APOYO BATERIAS,BAJO VOLTAJE
ALTA TEMP FRENOS,ALTA TEMPERATURA
chequeo pos. 1 ,CHEQUEO
temp. frenos delanter ,ALTA TEMPERATURA
RELLENO ACEITE MOTOR TRASERO,BAJO NIVEL
BAJO N.AC-TRANSM.,BAJO NIVEL
FUGA AC-TRANSM.,FUGA
CHEQUEO SUSPENSIONES DELANTER,CHEQUEO
CALIBRACION DE SUSPENSIONES,PM-CALIBRACION
PROBL SUSPENCIONES,CHEQUEO
FUGA DE REFRIG,FUGA
BAJO N-AC.MOTOR,BAJO NIVEL
PROBLEMA DE CALEFACCI,FALLA FUNCIONAL
BAJO FLUJO REFRIGERAN,BAJO FLUJO
REP. LUCES DE TROCHAS,QUEMADO
BAJO NIVEL AC. TRANSM,BAJO NIVEL
PROBL SUSP,BAJO NIVEL
SENSOR T° ACEITE DIFF. ERROR,FALLA CONEXION/AISLAMIENTO
pm 18d ,PM18D                      
ESTRUCTURA SUELTA,FUERA DE AJUSTE
temp dif error ,FALLA SENSOR TEMPERATURA
PROBLEMA DE MARCHAS+Tren de Potencia+Eje Palier y Diferencial,FALLA SENSOR TEMPERATURA
FILTRO SATURADO+Sistema Hidraulico+Sistema Levante,FALLA SENSOR DE PRESION
RELLENO TRANSMISION+Tren de Potencia+Transmision,FALLA FUNCIONAL
suspensiones del. duras +Sistema Suspension +Suspensiones Delanteras ,CHEQUEO
aceleracion ,ROTURA
prob.marchas ,FALLA SENSOR
prob levante ,DESCALIBRADO
"Cambio batería, terminal de prelub. En proceso de reparación de arnes sensor T° de aceite DIF. ",FALLA CONEXION/AISLAMIENTO
REPONER FOCO RETROCE Instr. Electricos y Comp. Control Instrumentos Cables y Luces,FALLA FOCOS
PEDAL ACELERADOR SUELTO Estructura Cabina y Plataforma,FALLA PEDAL ACELERADOR
MANT BAILAC POS 4 Neumaticos y Aros Neumaticos,PM-NORMALIZAR
INVERSION POS. 4-6 Neumaticos y Aros Neumaticos,ROTACION
REPOS SEGUR AFEX Sistema Contra Incendios Sistema Contra Incendios,FALLA COMPONENTE
RELL ACET MOTOR Motor Sistema de Lubricacion,BAJO NIVEL
PINCHADO POS. TRASERA Neumaticos y Aros Neumaticos,DESGASTE
PROBL. BAJADA TOLVA Sistema Hidraulico Sistema Levante,CHEQUEO
FUGA POS2 FRENO Sistema Direccion y Frenos Sistema Frenos,FUGA
PM CAMBIO MOTOR DIESE Mantencion Programada PM,BK-CAMBIO
REP FUGAS ,FUGA
REGULAR ESP. IZQUIERD Estructura Cabina y Plataforma,FUERA DE AJUSTE
CHEQ POR SUSPENCIONES Sistema Suspension Suspensiones Delanteras,CHEQUEO
REPAR BARANDA Estructura Cabina y Plataforma,ROTURA
GOLPEAN SUSPENSIONES Sistema Suspension Suspensiones Delanteras,FUERA DE AJUSTE
PM 1M36D +BACKLOG ,PM36D
PROBL PESOMETRO Instr. Electricos y Comp. Control Pesometro,FUERA DE AJUSTE
FUGA AC-HIDR. Sistema Hidraulico Componentes Hidraulicos,FUGA
FUGA AC.DIREC Sistema Direccion y Frenos Sistema Frenos,FUGA
probl. levante Sistema Hidraulico Sistema Levante ,FUGA
progra neumt Neumaticos y Aros Neumaticos ,ROTACION
inversion pos-35 Neumaticos y Aros Neumaticos ,ROTACION
fuga ac.transmision Tren de Potencia Convertidor de Torque ,FUGA
CAMBIO ESPEJO IZQUIERDO ,ROTURA
ALTA T° DE FRNEO DELANTEROS Sistema Direccion y Frenos Sistema Frenos,ALTA TEMPERATURA
temp frenos Sistema Direccion y Frenos Sistema Frenos ,ALTA TEMPERATURA
cheq por temp frenos Sistema Direccion y Frenos Sistema Frenos ,ALTA TEMPERATURA
alra temp. frenos Sistema Direccion y Frenos Sistema Frenos ,ALTA TEMPERATURA
temp. frenos Sistema Direccion y Frenos Sistema Frenos ,ALTA TEMPERATURA
alta temp. frenos Sistema Direccion y Frenos Sistema Frenos ,SATURADO
sensor en error Tren de Potencia Transmision ,FALLA SENSOR TEMPERATURA
no levanta tolva Sistema Hidraulico Componentes Hidraulicos ,FALLA FUNCIONAL
cheq. neumaticos mens Neumaticos y Aros Neumaticos ,CHEQUEO
chequeo suspenciones Sistema Suspension Suspensiones Delanteras ,TRABADO
neumatico pos 2 rotacion Neumaticos y Aros Neumaticos ,PM-ROTACION
cheq.suspencion Sistema Suspension ,FUERA DE AJUSTE
pm Mantencion Programada ,PM18D
probl susp ,CHEQUEO
relleno pos 6 Neumaticos y Aros Relleno ,CHEQUEO
bajo flujo de refrigerante Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas ,FALLA CONEXION/AISLAMIENTO
fuga combertidor Tren de Potencia Convertidor de Torque ,FUGA
rell.ac motor Tren de Potencia Transmision ,BAJO NIVEL
probl susp Sistema Suspension ,FUERA DE AJUSTE
pasador barra estab. desplaza Estructura Estructura y Chasis ,DESGASTE
suspension delan. golpea Sistema Suspension Suspensiones Delanteras ,GOLPEADO
sist lubric Motor Sistema de Lubricacion ,BAJO NIVEL
no levanta tolva Sistema Hidraulico Sistema Levante ,BAJO NIVEL
relleno aceite hidraulico Sistema Hidraulico Sistema Levante ,BAJO NIVEL
pos6 Neumaticos y Aros Neumaticos ,CHEQUEO
cambio sus. del. derecha Mantencion Programada PM ,PM-CAMBIO
suspensiones duras Sistema Suspension Suspensiones Delanteras ,BAJO NIVEL
problema levante Instr. Electricos y Comp. Control Sistema de Control de Movimiento ,FALLA SENSOR
#neumatico chequeo pos 2 Neumaticos y Aros Neumaticos ,CHEQUEO
susp. delant. con golpes Sistema Suspension Suspensiones Delanteras ,GOLPEADO
suspenciones ,GOLPEADO
fuga nitrog p6 Neumaticos y Aros Neumaticos ,FUGA
cheq.suspensiones Sistema Suspension Suspensiones Delanteras ,CHEQUEO
probl susp1 Sistema Suspension Suspensiones Delanteras ,FALLA FUNCIONAL
probl mang petroleo Motor Sistema de Combustible ,FUGA
sin retardo manual Instr. Electricos y Comp. Control Sistema de Control de Movimiento ,FALLA SOLENOIDE
cambio pos. 6 desgastes Neumaticos y Aros Neumaticos ,DESGASTE
probl susp Sistema Suspension Suspensiones Delanteras ,IMPACTADO
#neumaticorelleno NeumaticosyAros Relleno,BAJA PRESION
#neumatico pos 1 falla Neumaticos y Aros Neumaticos ,DESGASTE
#neumatico pos 1 deformada Neumaticos y Aros Neumaticos ,DESGASTE
sin marchas Tren de Potencia Transmision ,SIN MARCHAS
cheq. pos.4 Neumaticos y Aros Neumaticos ,CHEQUEO
#neumatico pos 3 cambio Neumaticos y Aros Neumaticos ,DESGASTE
bajo niv direccion Sistema Direccion y Frenos Sistema Direccion ,FUGA
probl.marchas probl.marchas Tren de Potencia ,DESGASTE
rell transm ,FUGA
suspension Sistema Suspension Suspensiones Delanteras,FALLA ESTRUCTURAL
reponer extintor plataforma Sistema Contra Incendios Sistema Contra Incendios,FALLA FUNCIONAL
elminar fuga aceite direccion Sistema Direccion y Frenos Sistema Direccion,FUGA
suspenciones Sistema Suspension Suspensiones Delanteras,GOLPEADO
probl susp Instr. Electricos y Comp. Control Sistema de Control de Movimiento,FALLA ACCESORIO
golpe suspencion Motor Sistema de Lubricacion,GOLPEADO
suspensione golpean Sistema Suspension Suspensiones Delanteras,FUERA DE AJUSTE
baja presion eje tras Tren de Potencia Eje Palier y Diferencial,BAJA PRESION
reg. esp.derecho Estructura Cabina y Plataforma,FUERA DE AJUSTE
c/filtro aceite mtor Motor Sistema de Lubricacion,FALLA SENSOR
pm 2400 h Mantencion Programada PM,PM 2400 HRS
golpe susp. Sistema Suspension Suspensiones Delanteras,GOLPEADO
#neumatico pos 1 soplando Neumaticos y Aros Neumaticos,FALLA VALVULA
cheq suspensiones Sistema Suspension Suspensiones Delanteras,GOLPEADO
golpe susp. delant. Sistema Suspension Suspensiones Delanteras,GOLPEADO
golpe suspenc. trasera Sistema Suspension Suspensiones Traseras,DESBALANCEADO
bloqueo transmision Tren de Potencia Transmision,CORTO CIRCUITO
golpe suspenc. Sistema Suspension Suspensiones Delanteras,BAJA PRESION
#neumatico pos 5 v/v,FALLA VALVULA
problema d asiento Estructura,BAJA PRESION
Estructura,BAJA PRESION
probl asiento Sistema Hidraulico Sistema Levante,FALLA FUNCIONAL
